timestamp,edificio,piso,temp_c,humedad_pct,energia_kw
2024-05-01T23:49:00,A,1,22.75,60.5,13.82
2024-05-01T23:50:00,A,1,23.34,58.58,13.0
2024-05-01T23:51:00,A,1,23.16,61.76,14.0
2024-05-01T23:52:00,A,1,23.46,61.51,13.51
2024-05-01T23:53:00,A,1,22.94,61.03,13.88
2024-05-01T23:54:00,A,1,23.3,58.49,14.19
2024-05-01T23:55:00,A,1,22.99,59.67,14.04
2024-05-01T23:56:00,A,1,23.77,58.75,15.59
2024-05-01T23:57:00,A,1,23.05,61.21,13.81
2024-05-01T23:58:00,A,1,24.23,60.01,14.3
2024-05-01T23:59:00,A,1,23.48,60.64,14.51
2024-05-02T00:00:00,A,1,22.93,58.48,14.35
2024-05-02T00:01:00,A,1,23.44,60.01,13.92
2024-05-02T00:02:00,A,1,23.14,58.47,13.37
2024-05-02T00:03:00,A,1,22.65,60.61,13.62
2024-05-02T00:04:00,A,1,22.96,58.78,14.18
2024-05-02T00:05:00,A,1,24.08,59.44,14.78
2024-05-02T00:06:00,A,1,23.48,61.42,13.47
2024-05-02T00:07:00,A,1,23.47,59.1,12.68
2024-05-02T00:08:00,A,1,23.48,60.86,14.29
2024-05-02T00:09:00,A,1,23.65,63.04,14.15
2024-05-02T00:10:00,A,1,23.94,60.21,14.91
2024-05-02T00:11:00,A,1,24.23,60.51,13.92
2024-05-02T00:12:00,A,1,23.62,59.93,13.58
2024-05-02T00:13:00,A,1,23.67,60.56,13.47
2024-05-02T00:14:00,A,1,24.01,59.53,13.24
2024-05-02T00:15:00,A,1,24.28,60.42,14.65
2024-05-02T00:16:00,A,1,23.77,60.81,13.37
2024-05-02T00:17:00,A,1,24.01,62.29,14.93
2024-05-02T00:18:00,A,1,24.69,59.87,14.33
2024-05-02T00:19:00,A,1,23.41,58.72,13.88
2024-05-02T00:20:00,A,1,24.06,59.76,14.04
2024-05-02T00:21:00,A,1,24.02,59.3,12.39
2024-05-02T00:22:00,A,1,24.49,61.76,14.98
2024-05-02T00:23:00,A,1,22.68,58.87,15.03
2024-05-02T00:24:00,A,1,23.5,60.67,14.77
2024-05-02T00:25:00,A,1,23.77,61.48,14.84
2024-05-02T00:26:00,A,1,23.89,58.14,15.12
2024-05-02T00:27:00,A,1,23.7,60.21,13.99
2024-05-02T00:28:00,A,1,23.79,59.37,15.53
2024-05-02T00:29:00,A,1,23.67,59.7,15.69
2024-05-02T00:30:00,A,1,24.74,59.98,14.36
2024-05-02T00:31:00,A,1,23.81,58.89,14.92
2024-05-02T00:32:00,A,1,23.97,62.07,13.23
2024-05-02T00:33:00,A,1,23.99,60.45,14.63
2024-05-02T00:34:00,A,1,24.01,60.47,14.17
2024-05-02T00:35:00,A,1,23.8,59.38,13.89
2024-05-02T00:36:00,A,1,23.75,58.82,14.88
2024-05-02T00:37:00,A,1,24.7,60.32,15.71
2024-05-02T00:38:00,A,1,23.61,59.96,13.67
2024-05-02T00:39:00,A,1,24.37,59.61,13.9
2024-05-02T00:40:00,A,1,23.49,60.14,15.07
2024-05-02T00:41:00,A,1,23.84,60.34,15.14
2024-05-02T00:42:00,A,1,24.58,59.3,15.72
2024-05-02T00:43:00,A,1,23.27,62.17,14.54
2024-05-02T00:44:00,A,1,24.05,57.54,13.99
2024-05-02T00:45:00,A,1,24.13,62.52,15.3
2024-05-02T00:46:00,A,1,24.25,58.53,15.22
2024-05-02T00:47:00,A,1,23.43,60.33,14.99
2024-05-02T00:48:00,A,1,24.18,56.96,14.51
2024-05-02T00:49:00,A,1,24.74,59.48,14.78
2024-05-02T00:50:00,A,1,24.24,59.88,14.56
2024-05-02T00:51:00,A,1,24.07,60.91,15.31
2024-05-02T00:52:00,A,1,23.79,60.81,14.29
2024-05-02T00:53:00,A,1,24.34,59.79,15.72
2024-05-02T00:54:00,A,1,24.15,57.44,16.2
2024-05-02T00:55:00,A,1,24.26,60.81,15.6
2024-05-02T00:56:00,A,1,23.35,57.36,14.73
2024-05-02T00:57:00,A,1,24.6,59.72,15.25
2024-05-02T00:58:00,A,1,24.54,60.19,15.28
2024-05-02T00:59:00,A,1,24.09,58.63,14.93
2024-05-02T01:00:00,A,1,24.28,57.69,15.7
2024-05-02T01:01:00,A,1,24.16,62.59,15.03
2024-05-02T01:02:00,A,1,24.11,61.04,15.08
2024-05-02T01:03:00,A,1,24.85,61.73,15.16
2024-05-02T01:04:00,A,1,23.82,59.11,14.22
2024-05-02T01:05:00,A,1,24.14,60.13,14.05
2024-05-02T01:06:00,A,1,24.44,60.35,15.34
2024-05-02T01:07:00,A,1,24.32,63.87,14.37
2024-05-02T01:08:00,A,1,24.04,58.68,15.43
2024-05-02T01:09:00,A,1,24.45,60.21,15.21
2024-05-02T01:10:00,A,1,24.11,61.24,14.82
2024-05-02T01:11:00,A,1,24.76,60.38,14.45
2024-05-02T01:12:00,A,1,24.2,61.74,14.79
2024-05-02T01:13:00,A,1,24.75,58.83,16.39
2024-05-02T01:14:00,A,1,24.65,59.56,15.97
2024-05-02T01:15:00,A,1,24.47,60.78,14.3
2024-05-02T01:16:00,A,1,24.9,60.46,15.25
2024-05-02T01:17:00,A,1,24.97,59.92,15.34
2024-05-02T01:18:00,A,1,25.03,58.57,14.86
2024-05-02T01:19:00,A,1,24.47,59.88,15.59
2024-05-02T01:20:00,A,1,24.32,60.35,14.75
2024-05-02T01:21:00,A,1,25.27,57.5,15.88
2024-05-02T01:22:00,A,1,24.57,59.27,15.39
2024-05-02T01:23:00,A,1,24.3,58.83,14.32
2024-05-02T01:24:00,A,1,24.36,57.18,15.55
2024-05-02T01:25:00,A,1,23.51,59.67,15.9
2024-05-02T01:26:00,A,1,24.12,59.49,15.69
2024-05-02T01:27:00,A,1,24.71,60.72,16.52
2024-05-02T01:28:00,A,1,24.54,58.75,16.41
2024-05-02T01:29:00,A,1,24.79,58.15,15.4
2024-05-02T01:30:00,A,1,24.79,59.49,14.92
2024-05-02T01:31:00,A,1,25.51,59.64,15.68
2024-05-02T01:32:00,A,1,24.27,58.85,15.08
2024-05-02T01:33:00,A,1,25.4,59.07,15.22
2024-05-02T01:34:00,A,1,25.14,59.42,15.72
2024-05-02T01:35:00,A,1,24.72,60.6,16.48
2024-05-02T01:36:00,A,1,25.09,61.33,15.65
2024-05-02T01:37:00,A,1,24.91,58.96,15.32
2024-05-02T01:38:00,A,1,24.72,57.91,15.85
2024-05-02T01:39:00,A,1,24.88,60.6,15.47
2024-05-02T01:40:00,A,1,24.18,62.08,16.64
2024-05-02T01:41:00,A,1,24.75,59.31,15.99
2024-05-02T01:42:00,A,1,24.26,61.12,15.13
2024-05-02T01:43:00,A,1,25.34,57.89,15.89
2024-05-02T01:44:00,A,1,24.62,57.97,14.78
2024-05-02T01:45:00,A,1,24.4,59.42,15.35
2024-05-02T01:46:00,A,1,24.88,60.41,15.51
2024-05-02T01:47:00,A,1,24.67,61.98,15.71
2024-05-02T01:48:00,A,1,24.91,59.27,15.62
2024-05-02T01:49:00,A,1,24.32,57.92,15.3
2024-05-02T01:50:00,A,1,24.27,59.26,16.07
2024-05-02T01:51:00,A,1,25.62,58.75,15.04
2024-05-02T01:52:00,A,1,24.78,59.99,16.46
2024-05-02T01:53:00,A,1,25.12,57.98,15.09
2024-05-02T01:54:00,A,1,25.88,58.82,15.09
2024-05-02T01:55:00,A,1,24.46,59.3,15.81
2024-05-02T01:56:00,A,1,25.42,59.47,16.86
2024-05-02T01:57:00,A,1,26.08,59.98,17.21
2024-05-02T01:58:00,A,1,25.87,59.37,15.03
2024-05-02T01:59:00,A,1,24.83,58.91,15.25
2024-05-02T02:00:00,A,1,25.03,58.63,15.76
2024-05-02T02:01:00,A,1,24.34,59.97,16.71
2024-05-02T02:02:00,A,1,25.27,58.21,16.39
2024-05-02T02:03:00,A,1,24.68,58.94,17.2
2024-05-02T02:04:00,A,1,25.06,58.64,14.31
2024-05-02T02:05:00,A,1,24.32,58.34,16.63
2024-05-02T02:06:00,A,1,24.88,59.56,16.06
2024-05-02T02:07:00,A,1,25.39,60.43,16.64
2024-05-02T02:08:00,A,1,25.28,57.98,16.58
2024-05-02T02:09:00,A,1,25.16,59.41,15.76
2024-05-02T02:10:00,A,1,24.27,57.85,15.68
2024-05-02T02:11:00,A,1,24.94,57.58,16.09
2024-05-02T02:12:00,A,1,24.8,57.64,15.56
2024-05-02T02:13:00,A,1,25.07,61.1,16.69
2024-05-02T02:14:00,A,1,25.29,59.51,16.87
2024-05-02T02:15:00,A,1,25.43,58.36,15.68
2024-05-02T02:16:00,A,1,25.03,57.96,15.89
2024-05-02T02:17:00,A,1,25.75,60.04,15.97
2024-05-02T02:18:00,A,1,25.73,58.13,16.14
2024-05-02T02:19:00,A,1,25.07,58.05,16.8
2024-05-02T02:20:00,A,1,25.21,58.71,15.67
2024-05-02T02:21:00,A,1,24.84,59.37,16.61
2024-05-02T02:22:00,A,1,25.22,59.26,16.39
2024-05-02T02:23:00,A,1,25.52,59.89,15.88
2024-05-02T02:24:00,A,1,25.28,59.53,14.8
2024-05-02T02:25:00,A,1,25.3,58.45,16.37
2024-05-02T02:26:00,A,1,25.95,59.78,14.79
2024-05-02T02:27:00,A,1,25.48,59.77,16.6
2024-05-02T02:28:00,A,1,24.99,59.72,16.45
2024-05-02T02:29:00,A,1,25.15,56.58,16.62
2024-05-02T02:30:00,A,1,25.08,60.25,16.58
2024-05-02T02:31:00,A,1,25.91,59.06,17.62
2024-05-02T02:32:00,A,1,25.04,60.31,16.57
2024-05-02T02:33:00,A,1,24.39,57.91,17.13
2024-05-02T02:34:00,A,1,25.68,59.73,16.02
2024-05-02T02:35:00,A,1,26.17,59.66,16.38
2024-05-02T02:36:00,A,1,25.54,58.84,15.4
2024-05-02T02:37:00,A,1,25.18,56.47,16.2
2024-05-02T02:38:00,A,1,25.49,60.12,15.94
2024-05-02T02:39:00,A,1,25.48,58.34,16.35
2024-05-02T02:40:00,A,1,24.99,58.26,16.6
2024-05-02T02:41:00,A,1,25.34,56.96,16.14
2024-05-02T02:42:00,A,1,24.79,58.56,16.0
2024-05-02T02:43:00,A,1,25.23,58.8,17.8
2024-05-02T02:44:00,A,1,26.06,60.85,16.8
2024-05-02T02:45:00,A,1,25.25,60.19,16.25
2024-05-02T02:46:00,A,1,25.91,56.49,16.32
2024-05-02T02:47:00,A,1,25.3,58.82,17.41
2024-05-02T02:48:00,A,1,25.12,59.62,16.9
2024-05-02T02:49:00,A,1,25.23,58.67,16.37
2024-05-02T02:50:00,A,1,25.05,59.35,16.49
2024-05-02T02:51:00,A,1,26.09,57.37,15.96
2024-05-02T02:52:00,A,1,25.9,57.98,17.13
2024-05-02T02:53:00,A,1,25.22,59.03,17.58
2024-05-02T02:54:00,A,1,25.56,59.38,16.97
2024-05-02T02:55:00,A,1,25.81,60.36,17.01
2024-05-02T02:56:00,A,1,25.34,59.07,16.68
2024-05-02T02:57:00,A,1,25.13,58.18,16.87
2024-05-02T02:58:00,A,1,25.6,57.76,16.98
2024-05-02T02:59:00,A,1,25.22,59.04,16.55
2024-05-02T03:00:00,A,1,25.46,57.94,16.31
2024-05-02T03:01:00,A,1,25.05,59.09,17.43
2024-05-02T03:02:00,A,1,25.38,58.4,17.35
2024-05-02T03:03:00,A,1,25.53,59.79,17.38
2024-05-02T03:04:00,A,1,25.53,58.49,16.7
2024-05-02T03:05:00,A,1,26.24,57.45,16.79
2024-05-02T03:06:00,A,1,25.68,58.8,17.14
2024-05-02T03:07:00,A,1,25.77,56.92,16.52
2024-05-02T03:08:00,A,1,26.26,57.91,17.92
2024-05-02T03:09:00,A,1,25.27,57.69,16.05
2024-05-02T03:10:00,A,1,25.93,57.43,17.37
2024-05-02T03:11:00,A,1,26.3,58.92,17.55
2024-05-02T03:12:00,A,1,26.05,57.22,16.67
2024-05-02T03:13:00,A,1,25.88,58.61,18.02
2024-05-02T03:14:00,A,1,25.78,56.05,17.5
2024-05-02T03:15:00,A,1,25.59,59.32,16.99
2024-05-02T03:16:00,A,1,25.6,60.59,16.81
2024-05-02T03:17:00,A,1,25.58,59.29,16.87
2024-05-02T03:18:00,A,1,25.97,59.75,16.57
2024-05-02T03:19:00,A,1,26.5,58.62,17.11
2024-05-02T03:20:00,A,1,26.49,59.32,17.19
2024-05-02T03:21:00,A,1,25.74,56.18,17.01
2024-05-02T03:22:00,A,1,26.15,58.51,16.18
2024-05-02T03:23:00,A,1,25.62,60.46,17.4
2024-05-02T03:24:00,A,1,26.5,59.73,16.67
2024-05-02T03:25:00,A,1,26.01,59.09,17.63
2024-05-02T03:26:00,A,1,26.1,57.87,17.5
2024-05-02T03:27:00,A,1,25.53,57.35,17.02
2024-05-02T03:28:00,A,1,25.95,58.56,17.5
2024-05-02T03:29:00,A,1,25.56,58.97,17.36
2024-05-02T03:30:00,A,1,26.23,59.34,18.21
2024-05-02T03:31:00,A,1,26.11,56.65,17.21
2024-05-02T03:32:00,A,1,26.55,57.29,16.7
2024-05-02T03:33:00,A,1,26.06,58.93,17.01
2024-05-02T03:34:00,A,1,26.21,57.52,16.01
2024-05-02T03:35:00,A,1,26.23,56.41,17.68
2024-05-02T03:36:00,A,1,25.89,58.0,17.86
2024-05-02T03:37:00,A,1,26.02,58.29,17.94
2024-05-02T03:38:00,A,1,26.15,58.77,17.01
2024-05-02T03:39:00,A,1,25.4,59.42,16.87
2024-05-02T03:40:00,A,1,27.0,59.91,18.75
2024-05-02T03:41:00,A,1,25.79,58.34,17.24
2024-05-02T03:42:00,A,1,26.41,59.0,17.83
2024-05-02T03:43:00,A,1,26.86,55.41,17.43
2024-05-02T03:44:00,A,1,25.88,59.19,17.78
2024-05-02T03:45:00,A,1,26.6,57.98,17.59
2024-05-02T03:46:00,A,1,26.4,58.89,16.64
2024-05-02T03:47:00,A,1,26.16,59.04,17.28
2024-05-02T03:48:00,A,1,25.95,57.67,18.34
2024-05-02T03:49:00,A,1,26.39,57.44,17.63
2024-05-02T03:50:00,A,1,26.32,56.65,17.23
2024-05-02T03:51:00,A,1,25.52,55.32,16.67
2024-05-02T03:52:00,A,1,25.8,58.55,16.14
2024-05-02T03:53:00,A,1,25.03,56.29,18.24
2024-05-02T03:54:00,A,1,25.34,59.01,18.12
2024-05-02T03:55:00,A,1,26.49,57.41,18.09
2024-05-02T03:56:00,A,1,26.13,56.83,18.82
2024-05-02T03:57:00,A,1,25.78,56.32,17.96
2024-05-02T03:58:00,A,1,25.92,57.59,17.45
2024-05-02T03:59:00,A,1,25.83,58.92,18.06
2024-05-02T04:00:00,A,1,26.55,55.93,16.9
2024-05-02T04:01:00,A,1,25.9,56.76,18.15
2024-05-02T04:02:00,A,1,26.22,59.7,18.41
2024-05-02T04:03:00,A,1,26.78,57.63,17.54
2024-05-02T04:04:00,A,1,25.9,54.99,17.62
2024-05-02T04:05:00,A,1,26.4,56.82,17.08
2024-05-02T04:06:00,A,1,26.54,58.34,17.28
2024-05-02T04:07:00,A,1,25.98,59.03,17.61
2024-05-02T04:08:00,A,1,25.92,58.68,17.06
2024-05-02T04:09:00,A,1,25.94,54.92,17.1
2024-05-02T04:10:00,A,1,26.96,59.71,18.19
2024-05-02T04:11:00,A,1,26.56,58.33,17.35
2024-05-02T04:12:00,A,1,26.34,58.8,18.3
2024-05-02T04:13:00,A,1,26.13,57.96,17.53
2024-05-02T04:14:00,A,1,26.2,57.33,16.33
2024-05-02T04:15:00,A,1,26.07,58.27,18.14
2024-05-02T04:16:00,A,1,25.89,56.59,17.66
2024-05-02T04:17:00,A,1,26.44,54.24,17.43
2024-05-02T04:18:00,A,1,25.83,56.9,17.31
2024-05-02T04:19:00,A,1,26.12,55.67,18.02
2024-05-02T04:20:00,A,1,26.3,55.29,17.61
2024-05-02T04:21:00,A,1,26.67,57.39,18.07
2024-05-02T04:22:00,A,1,26.85,56.16,17.05
2024-05-02T04:23:00,A,1,26.17,57.01,17.15
2024-05-02T04:24:00,A,1,27.01,56.59,16.15
2024-05-02T04:25:00,A,1,26.34,56.74,17.34
2024-05-02T04:26:00,A,1,26.54,58.51,17.26
2024-05-02T04:27:00,A,1,26.53,57.91,16.65
2024-05-02T04:28:00,A,1,27.23,56.06,17.07
2024-05-02T04:29:00,A,1,26.29,56.29,17.72
2024-05-02T04:30:00,A,1,26.95,55.72,17.34
2024-05-02T04:31:00,A,1,25.99,58.33,18.8
2024-05-02T04:32:00,A,1,26.1,58.54,17.36
2024-05-02T04:33:00,A,1,26.05,56.85,17.43
2024-05-02T04:34:00,A,1,26.09,57.47,17.53
2024-05-02T04:35:00,A,1,26.87,58.91,17.0
2024-05-02T04:36:00,A,1,26.8,55.19,17.4
2024-05-02T04:37:00,A,1,26.11,56.62,17.53
2024-05-02T04:38:00,A,1,27.09,56.4,18.44
2024-05-02T04:39:00,A,1,26.33,57.58,17.8
2024-05-02T04:40:00,A,1,26.67,53.49,17.74
2024-05-02T04:41:00,A,1,25.65,56.79,18.43
2024-05-02T04:42:00,A,1,26.84,58.59,17.53
2024-05-02T04:43:00,A,1,26.06,58.16,18.09
2024-05-02T04:44:00,A,1,25.87,57.3,17.46
2024-05-02T04:45:00,A,1,25.95,56.87,18.33
2024-05-02T04:46:00,A,1,26.09,56.97,17.1
2024-05-02T04:47:00,A,1,26.56,54.88,18.78
2024-05-02T04:48:00,A,1,26.22,54.55,17.0
2024-05-02T04:49:00,A,1,25.79,57.62,16.35
2024-05-02T04:50:00,A,1,27.36,57.03,18.27
2024-05-02T04:51:00,A,1,27.09,57.9,17.42
2024-05-02T04:52:00,A,1,26.12,56.94,18.23
2024-05-02T04:53:00,A,1,26.69,57.25,18.54
2024-05-02T04:54:00,A,1,25.82,56.71,17.57
2024-05-02T04:55:00,A,1,26.6,55.89,18.67
2024-05-02T04:56:00,A,1,26.43,56.09,17.86
2024-05-02T04:57:00,A,1,25.82,56.64,19.06
2024-05-02T04:58:00,A,1,26.83,57.59,17.76
2024-05-02T04:59:00,A,1,27.05,57.26,17.86
2024-05-02T05:00:00,A,1,26.57,56.73,16.1
2024-05-02T05:01:00,A,1,26.6,57.47,17.36
2024-05-02T05:02:00,A,1,26.76,56.23,16.75
2024-05-02T05:03:00,A,1,26.12,55.52,18.1
2024-05-02T05:04:00,A,1,26.62,57.25,18.24
2024-05-02T05:05:00,A,1,26.44,57.95,17.39
2024-05-02T05:06:00,A,1,26.86,55.83,18.38
2024-05-02T05:07:00,A,1,26.09,54.36,16.95
2024-05-02T05:08:00,A,1,26.3,54.96,18.17
2024-05-02T05:09:00,A,1,26.41,56.35,17.56
2024-05-02T05:10:00,A,1,26.88,56.66,17.65
2024-05-02T05:11:00,A,1,26.04,55.73,17.58
2024-05-02T05:12:00,A,1,26.17,57.06,17.55
2024-05-02T05:13:00,A,1,25.87,59.32,17.95
2024-05-02T05:14:00,A,1,26.11,56.63,18.75
2024-05-02T05:15:00,A,1,26.52,55.71,18.56
2024-05-02T05:16:00,A,1,26.2,55.41,18.01
2024-05-02T05:17:00,A,1,26.6,53.66,16.97
2024-05-02T05:18:00,A,1,26.22,54.85,17.07
2024-05-02T05:19:00,A,1,26.81,55.77,17.75
2024-05-02T05:20:00,A,1,26.75,56.8,17.18
2024-05-02T05:21:00,A,1,26.94,56.31,17.83
2024-05-02T05:22:00,A,1,26.95,57.7,17.7
2024-05-02T05:23:00,A,1,26.48,55.44,18.6
2024-05-02T05:24:00,A,1,26.68,55.55,17.89
2024-05-02T05:25:00,A,1,26.2,58.27,18.59
2024-05-02T05:26:00,A,1,26.49,54.22,17.88
2024-05-02T05:27:00,A,1,26.5,57.08,18.06
2024-05-02T05:28:00,A,1,26.05,53.69,17.63
2024-05-02T05:29:00,A,1,26.03,55.48,18.09
2024-05-02T05:30:00,A,1,26.4,56.72,18.33
2024-05-02T05:31:00,A,1,26.78,55.36,17.34
2024-05-02T05:32:00,A,1,26.59,55.39,18.8
2024-05-02T05:33:00,A,1,27.03,56.31,18.09
2024-05-02T05:34:00,A,1,26.52,54.61,18.05
2024-05-02T05:35:00,A,1,27.7,56.36,18.19
2024-05-02T05:36:00,A,1,26.62,55.91,18.89
2024-05-02T05:37:00,A,1,26.4,56.21,17.44
2024-05-02T05:38:00,A,1,26.39,54.16,17.26
2024-05-02T05:39:00,A,1,27.33,55.13,17.84
2024-05-02T05:40:00,A,1,27.37,56.07,17.61
2024-05-02T05:41:00,A,1,26.72,53.79,17.87
2024-05-02T05:42:00,A,1,26.34,55.91,18.51
2024-05-02T05:43:00,A,1,26.96,54.43,18.45
2024-05-02T05:44:00,A,1,26.9,55.13,18.08
2024-05-02T05:45:00,A,1,26.99,56.53,18.29
2024-05-02T05:46:00,A,1,25.99,56.21,18.46
2024-05-02T05:47:00,A,1,26.6,54.29,17.78
2024-05-02T05:48:00,A,1,26.67,54.09,17.57
2024-05-02T05:49:00,A,1,26.85,57.66,16.78
2024-05-02T05:50:00,A,1,26.73,54.23,17.33
2024-05-02T05:51:00,A,1,26.83,51.68,17.85
2024-05-02T05:52:00,A,1,26.7,56.43,16.99
2024-05-02T05:53:00,A,1,25.96,56.25,17.7
2024-05-02T05:54:00,A,1,27.32,52.97,17.97
2024-05-02T05:55:00,A,1,25.97,54.79,18.15
2024-05-02T05:56:00,A,1,26.97,54.45,17.94
2024-05-02T05:57:00,A,1,26.5,57.33,17.78
2024-05-02T05:58:00,A,1,26.26,55.75,17.36
2024-05-02T05:59:00,A,1,26.63,55.01,18.08
2024-05-01T06:00:00,A,2,27.57,57.92,23.06
2024-05-01T06:01:00,A,2,27.6,60.4,21.21
2024-05-01T06:02:00,A,2,27.53,61.56,21.19
2024-05-01T06:03:00,A,2,27.67,60.22,22.73
2024-05-01T06:04:00,A,2,27.2,60.53,21.49
2024-05-01T06:05:00,A,2,27.07,60.11,21.73
2024-05-01T06:06:00,A,2,27.1,59.29,21.81
2024-05-01T06:07:00,A,2,27.28,58.86,21.45
2024-05-01T06:08:00,A,2,27.41,60.41,21.06
2024-05-01T06:09:00,A,2,27.43,60.32,22.34
2024-05-01T06:10:00,A,2,27.1,60.13,22.34
2024-05-01T06:11:00,A,2,27.84,59.17,22.35
2024-05-01T06:12:00,A,2,27.57,61.12,21.35
2024-05-01T06:13:00,A,2,27.28,61.15,22.18
2024-05-01T06:14:00,A,2,27.07,59.28,21.88
2024-05-01T06:15:00,A,2,27.52,61.03,21.95
2024-05-01T06:16:00,A,2,28.0,59.28,22.49
2024-05-01T06:17:00,A,2,26.46,59.41,21.66
2024-05-01T06:18:00,A,2,27.04,60.01,21.57
2024-05-01T06:19:00,A,2,27.84,59.8,21.35
2024-05-01T06:20:00,A,2,28.19,60.35,22.28
2024-05-01T06:21:00,A,2,27.26,59.57,22.31
2024-05-01T06:22:00,A,2,27.62,60.56,22.87
2024-05-01T06:23:00,A,2,27.79,58.34,22.15
2024-05-01T06:24:00,A,2,27.51,60.7,21.34
2024-05-01T06:25:00,A,2,27.63,60.87,22.33
2024-05-01T06:26:00,A,2,27.83,59.8,22.13
2024-05-01T06:27:00,A,2,27.08,58.89,22.04
2024-05-01T06:28:00,A,2,27.21,60.08,21.54
2024-05-01T06:29:00,A,2,27.49,61.29,21.41
2024-05-01T06:30:00,A,2,27.74,59.81,22.25
2024-05-01T06:31:00,A,2,27.46,60.17,21.89
2024-05-01T06:32:00,A,2,27.57,59.65,21.56
2024-05-01T06:33:00,A,2,27.68,59.5,22.27
2024-05-01T06:34:00,A,2,27.82,58.37,23.29
2024-05-01T06:35:00,A,2,27.56,60.22,20.72
2024-05-01T06:36:00,A,2,27.51,60.15,21.93
2024-05-01T06:37:00,A,2,27.38,59.17,21.69
2024-05-01T06:38:00,A,2,26.75,56.63,22.47
2024-05-01T06:39:00,A,2,27.32,60.27,20.86
2024-05-01T06:40:00,A,2,27.1,58.65,22.5
2024-05-01T06:41:00,A,2,27.14,59.17,22.29
2024-05-01T06:42:00,A,2,27.09,59.12,23.23
2024-05-01T06:43:00,A,2,26.5,60.71,22.96
2024-05-01T06:44:00,A,2,27.11,57.68,22.29
2024-05-01T06:45:00,A,2,27.36,60.12,21.09
2024-05-01T06:46:00,A,2,27.1,57.59,22.4
2024-05-01T06:47:00,A,2,26.9,59.13,20.67
2024-05-01T06:48:00,A,2,27.5,58.66,21.84
2024-05-01T06:49:00,A,2,27.5,58.54,22.26
2024-05-01T06:50:00,A,2,26.89,57.59,21.44
2024-05-01T06:51:00,A,2,27.28,59.78,22.41
2024-05-01T06:52:00,A,2,27.46,58.53,22.24
2024-05-01T06:53:00,A,2,27.64,57.81,21.63
2024-05-01T06:54:00,A,2,27.41,58.12,21.96
2024-05-01T06:55:00,A,2,27.56,59.29,22.73
2024-05-01T06:56:00,A,2,27.17,57.0,22.24
2024-05-01T06:57:00,A,2,27.03,58.71,21.99
2024-05-01T06:58:00,A,2,26.29,57.46,20.73
2024-05-01T06:59:00,A,2,26.44,57.96,21.9
2024-05-01T07:00:00,A,2,27.37,60.52,22.74
2024-05-01T07:01:00,A,2,27.59,60.02,21.99
2024-05-01T07:02:00,A,2,28.1,56.9,21.21
2024-05-01T07:03:00,A,2,27.09,58.12,21.72
2024-05-01T07:04:00,A,2,27.51,59.76,22.01
2024-05-01T07:05:00,A,2,27.72,59.09,21.29
2024-05-01T07:06:00,A,2,27.53,59.38,21.23
2024-05-01T07:07:00,A,2,26.88,58.99,21.87
2024-05-01T07:08:00,A,2,27.96,58.47,21.6
2024-05-01T07:09:00,A,2,27.46,59.3,21.56
2024-05-01T07:10:00,A,2,26.95,60.02,20.35
2024-05-01T07:11:00,A,2,27.95,57.46,22.31
2024-05-01T07:12:00,A,2,26.48,58.42,21.04
2024-05-01T07:13:00,A,2,26.89,56.29,22.35
2024-05-01T07:14:00,A,2,27.34,57.74,21.88
2024-05-01T07:15:00,A,2,26.96,59.77,21.88
2024-05-01T07:16:00,A,2,27.38,57.75,21.06
2024-05-01T07:17:00,A,2,27.04,57.49,21.31
2024-05-01T07:18:00,A,2,26.59,57.31,21.88
2024-05-01T07:19:00,A,2,27.63,59.16,21.67
2024-05-01T07:20:00,A,2,27.47,56.66,21.72
2024-05-01T07:21:00,A,2,27.49,57.71,21.73
2024-05-01T07:22:00,A,2,27.68,55.97,22.49
2024-05-01T07:23:00,A,2,27.73,59.71,22.65
2024-05-01T07:24:00,A,2,27.55,59.26,22.48
2024-05-01T07:25:00,A,2,27.61,60.38,21.81
2024-05-01T07:26:00,A,2,27.22,56.57,21.73
2024-05-01T07:27:00,A,2,27.03,60.78,21.66
2024-05-01T07:28:00,A,2,26.68,58.8,21.77
2024-05-01T07:29:00,A,2,27.42,58.82,21.72
2024-05-01T07:30:00,A,2,27.84,56.99,21.57
2024-05-01T07:31:00,A,2,27.98,57.41,22.32
2024-05-01T07:32:00,A,2,27.5,56.77,21.97
2024-05-01T07:33:00,A,2,27.15,57.18,22.4
2024-05-01T07:34:00,A,2,26.83,58.76,20.17
2024-05-01T07:35:00,A,2,26.84,60.47,22.39
2024-05-01T07:36:00,A,2,27.51,57.61,22.02
2024-05-01T07:37:00,A,2,27.13,57.96,22.36
2024-05-01T07:38:00,A,2,27.35,57.11,21.8
2024-05-01T07:39:00,A,2,27.75,57.87,20.86
2024-05-01T07:40:00,A,2,27.14,57.23,21.55
2024-05-01T07:41:00,A,2,27.12,60.2,21.75
2024-05-01T07:42:00,A,2,26.91,57.87,20.71
2024-05-01T07:43:00,A,2,26.96,60.0,21.73
2024-05-01T07:44:00,A,2,27.73,56.42,21.57
2024-05-01T07:45:00,A,2,27.55,57.84,21.48
2024-05-01T07:46:00,A,2,27.16,59.08,22.29
2024-05-01T07:47:00,A,2,27.18,57.22,21.53
2024-05-01T07:48:00,A,2,26.78,58.37,22.38
2024-05-01T07:49:00,A,2,26.81,57.86,21.66
